head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type,n_variants_considered,variant_scores
6029,chemicalentity_chemicalentity,6031,-0.009333975613117218,-0.2425281074611494,ACCEPT,uridine,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",[],False,False,False,False,,,
6029,chemicalentity_biologicalprocess,GO:0007249,-0.011161919683218002,-0.232143107153421,ACCEPT,uridine,canonical NF-kappaB signal transduction,[],False,False,False,False,,,
6029,chemicalentity_negativelyassociatedwith_biologicalprocess,GO:0007249,-0.1329990178346634,-0.596142909254255,ACCEPT,uridine,canonical NF-kappaB signal transduction,[],False,False,False,False,,6.0,"{'chemicalentity_negativelyassociatedwith_biologicalprocess': -0.133, 'chemicalentity_noeffect_biologicalprocess': -1.3874, 'chemicalentity_notassociatedwith_biologicalprocess': -0.3353, 'chemicalentity_promotes_biologicalprocess': -0.2643, 'chemicalentity_inhibits_biologicalprocess': -0.1674, 'chemicalentity_positivelyassociatedwith_biologicalprocess': -0.1959}"
6029,chemicalentity_pathway,R-HSA-6788467,-0.0030884931329637766,-0.3200630854546729,ACCEPT,uridine,IL-6-type cytokine receptor ligand interactions,[],False,False,False,False,,,
6029,chemicalentity_gene,IL-6,-0.2743755280971527,-0.2458965898096785,REJECT,uridine,interleukin 6,[],False,False,False,False,,,
6029,chemicalentity_protein,B2R4L8,-0.006123621016740799,-0.3552259656009227,ACCEPT,uridine,IL-8(9-77),[],False,False,False,False,,,
6029,chemicalentity_protein,P10145,-0.005615502130240202,-0.3552259656009227,ACCEPT,uridine,IL-8(9-77),[],False,False,False,False,,,
6029,chemicalentity_protein,Q6LAE6,-0.0057053579948842525,-0.3552259656009227,ACCEPT,uridine,IL-8(9-77),[],False,False,False,False,,,
6029,chemicalentity_protein,Q9UCR8,-0.006083489395678043,-0.3552259656009227,ACCEPT,uridine,IL-8(9-77),[],False,False,False,False,,,
6029,chemicalentity_protein,Q9UCS0,-0.005977284163236618,-0.3552259656009227,ACCEPT,uridine,IL-8(9-77),[],False,False,False,False,,,
6031,chemicalentity_biologicalprocess,GO:0007249,-0.0075941369868814945,-0.232143107153421,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",canonical NF-kappaB signal transduction,[],False,False,False,False,,,
6031,chemicalentity_negativelyassociatedwith_biologicalprocess,GO:0007249,-0.12771764397621155,-0.596142909254255,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",canonical NF-kappaB signal transduction,[],False,False,False,False,,6.0,"{'chemicalentity_negativelyassociatedwith_biologicalprocess': -0.1277, 'chemicalentity_noeffect_biologicalprocess': -1.7362, 'chemicalentity_notassociatedwith_biologicalprocess': -0.3295, 'chemicalentity_promotes_biologicalprocess': -0.2278, 'chemicalentity_inhibits_biologicalprocess': -0.1472, 'chemicalentity_positivelyassociatedwith_biologicalprocess': -0.209}"
6031,chemicalentity_pathway,R-HSA-6788467,-0.0019474861910566688,-0.3200630854546729,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",IL-6-type cytokine receptor ligand interactions,[],False,False,False,False,,,
6031,chemicalentity_gene,IL-6,-0.2081155627965927,-0.2458965898096785,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",interleukin 6,[],False,False,False,False,,,
6031,chemicalentity_protein,B2R4L8,-0.0015664628008380532,-0.3552259656009227,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",IL-8(9-77),[],False,False,False,False,,,
6031,chemicalentity_protein,P10145,-0.0014179761055856943,-0.3552259656009227,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",IL-8(9-77),[],False,False,False,False,,,
6031,chemicalentity_protein,Q6LAE6,-0.001446029869839549,-0.3552259656009227,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",IL-8(9-77),[],False,False,False,False,,,
6031,chemicalentity_protein,Q9UCR8,-0.0015784247079864144,-0.3552259656009227,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",IL-8(9-77),[],False,False,False,False,,,
6031,chemicalentity_protein,Q9UCS0,-0.0015161184128373861,-0.3552259656009227,ACCEPT,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",IL-8(9-77),[],False,False,False,False,,,
GO:0007249,biologicalprocess_gene,IL-6,-0.3277064561843872,-0.085789182677173,REJECT,canonical NF-kappaB signal transduction,interleukin 6,[],False,False,False,False,,,
IL-6,gene_notassociatedwith_biologicalprocess,GO:0007249,-0.7817007303237915,-0.1941926147433079,REJECT,interleukin 6,canonical NF-kappaB signal transduction,[],False,False,False,False,,5.0,"{'gene_inhibits_biologicalprocess': -1.1127, 'gene_promotes_biologicalprocess': -1.1765, 'gene_negativelyassociatedwith_biologicalprocess': -0.8278, 'gene_positivelyassociatedwith_biologicalprocess': -0.7849, 'gene_notassociatedwith_biologicalprocess': -0.7817}"
GO:0007249,biologicalprocess_protein,B2R4L8,-0.6842113137245178,-0.4342587681103441,REJECT,canonical NF-kappaB signal transduction,IL-8(9-77),[],False,False,False,False,,,
GO:0007249,biologicalprocess_protein,P10145,-0.6826234459877014,-0.4342587681103441,REJECT,canonical NF-kappaB signal transduction,IL-8(9-77),[],False,False,False,False,,,
GO:0007249,biologicalprocess_protein,Q6LAE6,-0.6668339967727661,-0.4342587681103441,REJECT,canonical NF-kappaB signal transduction,IL-8(9-77),[],False,False,False,False,,,
GO:0007249,biologicalprocess_protein,Q9UCR8,-0.6664131283760071,-0.4342587681103441,REJECT,canonical NF-kappaB signal transduction,IL-8(9-77),[],False,False,False,False,,,
GO:0007249,biologicalprocess_protein,Q9UCS0,-0.6639532446861267,-0.4342587681103441,REJECT,canonical NF-kappaB signal transduction,IL-8(9-77),[],False,False,False,False,,,
R-HSA-6788467,pathway_gene,IL-6,-0.3112887144088745,-0.0605865656309756,REJECT,IL-6-type cytokine receptor ligand interactions,interleukin 6,[],False,False,False,False,,,
IL-6,gene_protein,B2R4L8,-0.8049740791320801,-0.0280984394514378,REJECT,interleukin 6,IL-8(9-77),[],False,False,False,False,,,
IL-6,gene_protein,P10145,-0.8031494617462158,-0.0280984394514378,REJECT,interleukin 6,IL-8(9-77),[],False,False,False,False,,,
IL-6,gene_protein,Q6LAE6,-0.813812255859375,-0.0280984394514378,REJECT,interleukin 6,IL-8(9-77),[],False,False,False,False,,,
IL-6,gene_protein,Q9UCR8,-0.8476436734199524,-0.0280984394514378,REJECT,interleukin 6,IL-8(9-77),[],False,False,False,False,,,
IL-6,gene_protein,Q9UCS0,-0.8218199610710144,-0.0280984394514378,REJECT,interleukin 6,IL-8(9-77),[],False,False,False,False,,,
B2R4L8,protein_pathway,R-HSA-6788467,-0.0096291434019804,-0.0332625891724323,ACCEPT,IL-8(9-77),IL-6-type cytokine receptor ligand interactions,[],False,False,False,False,,,
B2R4L8,protein_protein,P10145,-0.01705796644091606,-0.2036837140803804,ACCEPT,IL-8(9-77),IL-8(9-77),[],False,False,False,False,,,
B2R4L8,protein_protein,Q6LAE6,-0.01633942872285843,-0.2036837140803804,ACCEPT,IL-8(9-77),IL-8(9-77),[],False,False,False,False,,,
