head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type,n_variants_considered,variant_scores
6042,chemicalentity_biologicalprocess,GO:0090398,-0.5785141587257385,-0.232143107153421,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",cellular senescence,[],False,False,False,False,,,
6042,chemicalentity_inhibits_biologicalprocess,GO:0090398,-0.34029218554496765,-0.7050372264239742,ACCEPT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",cellular senescence,[],False,False,False,False,,6.0,"{'chemicalentity_negativelyassociatedwith_biologicalprocess': -0.6086, 'chemicalentity_noeffect_biologicalprocess': -1.1897, 'chemicalentity_notassociatedwith_biologicalprocess': -0.8503, 'chemicalentity_promotes_biologicalprocess': -0.6416, 'chemicalentity_inhibits_biologicalprocess': -0.3403, 'chemicalentity_positivelyassociatedwith_biologicalprocess': -0.6084}"
6042,chemicalentity_biologicalprocess,GO:0008152,-1.204188346862793,-0.232143107153421,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",metabolic process,[],False,False,False,False,,,
6042,chemicalentity_negativelyassociatedwith_biologicalprocess,GO:0008152,-0.9867948293685913,-0.596142909254255,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",metabolic process,[],False,False,False,False,,6.0,"{'chemicalentity_negativelyassociatedwith_biologicalprocess': -0.9868, 'chemicalentity_noeffect_biologicalprocess': -2.3616, 'chemicalentity_notassociatedwith_biologicalprocess': -1.601, 'chemicalentity_promotes_biologicalprocess': -1.6129, 'chemicalentity_inhibits_biologicalprocess': -1.7285, 'chemicalentity_positivelyassociatedwith_biologicalprocess': -1.2038}"
6042,chemicalentity_biologicalprocess,GO:0009455,-0.7570422291755676,-0.232143107153421,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",redox taxis,[],False,False,False,False,,,
6042,chemicalentity_negativelyassociatedwith_biologicalprocess,GO:0009455,-0.8637207746505737,-0.596142909254255,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",redox taxis,[],False,False,False,False,,6.0,"{'chemicalentity_negativelyassociatedwith_biologicalprocess': -0.8637, 'chemicalentity_noeffect_biologicalprocess': -1.7389, 'chemicalentity_notassociatedwith_biologicalprocess': -1.0456, 'chemicalentity_promotes_biologicalprocess': -1.445, 'chemicalentity_inhibits_biologicalprocess': -1.2105, 'chemicalentity_positivelyassociatedwith_biologicalprocess': -0.9128}"
6042,chemicalentity_pathway,R-HSA-163685,-0.8383960723876953,-0.3200630854546729,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",Integration of energy metabolism,[],False,False,False,False,,,
6042,chemicalentity_protein,D3VVE9,-0.97057044506073,-0.3552259656009227,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,,,
6042,chemicalentity_protein,Q5STF9,-1.0675536394119263,-0.3552259656009227,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",Ribonuclease P protein subunit p21,[],False,False,False,False,,,
6042,chemicalentity_biologicalprocess,GO:0035172,-0.8108178377151489,-0.232143107153421,REJECT,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride",hemocyte proliferation,[],False,False,False,False,,,
