head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
801,chemicalentity_chemicalentity,517045,-0.4841502606868744,-0.2425281074611494,REJECT,indole-3-acetate,sodium;acetate,[],False,False,False,False,
801,chemicalentity_protein,P27250,-0.21758882701396942,-0.3552259656009227,ACCEPT,indole-3-acetate,Aldehyde reductase Ahr,[],False,False,False,False,
801,chemicalentity_chemicalentity,10243408,-0.15344475209712982,-0.2425281074611494,ACCEPT,indole-3-acetate,N-[3-(1H-imidazol-5-yl)propyl]-1H-benzimidazol-2-amine,[],False,False,False,False,
801,chemicalentity_protein,D3VVE9,-1.0322483777999878,-0.3552259656009227,REJECT,indole-3-acetate,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
801,chemicalentity_protein,Q5STF9,-0.03831033036112785,-0.3552259656009227,ACCEPT,indole-3-acetate,Ribonuclease P protein subunit p21,[],False,False,False,False,
517045,chemicalentity_protein,P27250,-0.1650194525718689,-0.3552259656009227,ACCEPT,sodium;acetate,Aldehyde reductase Ahr,[],False,False,False,False,
517045,chemicalentity_chemicalentity,10243408,-0.05101818963885307,-0.2425281074611494,ACCEPT,sodium;acetate,N-[3-(1H-imidazol-5-yl)propyl]-1H-benzimidazol-2-amine,[],False,False,False,False,
517045,chemicalentity_protein,D3VVE9,-0.9098855257034302,-0.3552259656009227,REJECT,sodium;acetate,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
517045,chemicalentity_protein,Q5STF9,-0.040776535868644714,-0.3552259656009227,ACCEPT,sodium;acetate,Ribonuclease P protein subunit p21,[],False,False,False,False,
P27250,protein_phenotype,oxidative stress,-1.1217761039733887,-0.0497034494975703,REJECT,Aldehyde reductase Ahr,oxidative stress,[],False,False,False,False,
P27250,protein_phenotype,MP:0003674,-0.5916429758071899,-0.0497034494975703,REJECT,Aldehyde reductase Ahr,oxidative stress,[],False,False,False,False,
P27250,protein_phenotype,abnormal oxidative stress response,-0.7687479853630066,-0.0497034494975703,REJECT,Aldehyde reductase Ahr,abnormal oxidative stress response,[],False,False,False,False,
P27250,protein_phenotype,WBPhenotype:0001663,-0.8274868130683899,-0.0497034494975703,REJECT,Aldehyde reductase Ahr,organism oxidative stress resistant,[],False,False,False,False,
P27250,protein_phenotype,WBPhenotype:0001620,-0.864910900592804,-0.0497034494975703,REJECT,Aldehyde reductase Ahr,organism oxidative stress response variant,[],False,False,False,False,
P27250,protein_chemicalentity,10243408,-0.7909901738166809,-0.1571110372511136,REJECT,Aldehyde reductase Ahr,N-[3-(1H-imidazol-5-yl)propyl]-1H-benzimidazol-2-amine,[],False,False,False,False,
P27250,protein_protein,D3VVE9,-0.39780116081237793,-0.2036837140803804,REJECT,Aldehyde reductase Ahr,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
P27250,protein_protein,Q5STF9,-2.090388298034668,-0.2036837140803804,REJECT,Aldehyde reductase Ahr,Ribonuclease P protein subunit p21,[],False,False,False,False,
oxidative stress,phenotype_chemicalentity,801,-2.5315616130828857,-0.1369889979525682,REJECT,oxidative stress,indole-3-acetate,[],False,False,False,False,
oxidative stress,phenotype_chemicalentity,517045,-3.678001880645752,-0.1369889979525682,REJECT,oxidative stress,sodium;acetate,[],False,False,False,False,
oxidative stress,phenotype_phenotype,MP:0003674,-1.8159408569335938,-0.150242852206178,REJECT,oxidative stress,oxidative stress,[],False,False,False,False,
oxidative stress,phenotype_phenotype,abnormal oxidative stress response,-1.8516795635223389,-0.150242852206178,REJECT,oxidative stress,abnormal oxidative stress response,[],False,False,False,False,
oxidative stress,phenotype_phenotype,WBPhenotype:0001663,-2.390376329421997,-0.150242852206178,REJECT,oxidative stress,organism oxidative stress resistant,[],False,False,False,False,
oxidative stress,phenotype_phenotype,WBPhenotype:0001620,-1.5817350149154663,-0.150242852206178,REJECT,oxidative stress,organism oxidative stress response variant,[],False,False,False,False,
oxidative stress,phenotype_chemicalentity,10243408,-1.8339625597000122,-0.1369889979525682,REJECT,oxidative stress,N-[3-(1H-imidazol-5-yl)propyl]-1H-benzimidazol-2-amine,[],False,False,False,False,
oxidative stress,phenotype_protein,D3VVE9,-2.0414462089538574,-0.3155417705896823,REJECT,oxidative stress,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
oxidative stress,phenotype_protein,Q5STF9,-2.162541151046753,-0.3155417705896823,REJECT,oxidative stress,Ribonuclease P protein subunit p21,[],False,False,False,False,
MP:0003674,phenotype_chemicalentity,801,-1.3105708360671997,-0.1369889979525682,REJECT,oxidative stress,indole-3-acetate,[],False,False,False,False,
MP:0003674,phenotype_chemicalentity,517045,-2.3356056213378906,-0.1369889979525682,REJECT,oxidative stress,sodium;acetate,[],False,False,False,False,
MP:0003674,phenotype_phenotype,abnormal oxidative stress response,-0.6833112239837646,-0.150242852206178,REJECT,oxidative stress,abnormal oxidative stress response,[],False,False,False,False,
MP:0003674,phenotype_phenotype,WBPhenotype:0001663,-1.0227932929992676,-0.150242852206178,REJECT,oxidative stress,organism oxidative stress resistant,[],False,False,False,False,
MP:0003674,phenotype_phenotype,WBPhenotype:0001620,-0.6363986730575562,-0.150242852206178,REJECT,oxidative stress,organism oxidative stress response variant,[],False,False,False,False,
MP:0003674,phenotype_chemicalentity,10243408,-1.416477084159851,-0.1369889979525682,REJECT,oxidative stress,N-[3-(1H-imidazol-5-yl)propyl]-1H-benzimidazol-2-amine,[],False,False,False,False,
MP:0003674,phenotype_protein,D3VVE9,-2.080322027206421,-0.3155417705896823,REJECT,oxidative stress,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
MP:0003674,phenotype_protein,Q5STF9,-1.0948116779327393,-0.3155417705896823,REJECT,oxidative stress,Ribonuclease P protein subunit p21,[],False,False,False,False,
abnormal oxidative stress response,phenotype_chemicalentity,801,-1.3928099870681763,-0.1369889979525682,REJECT,abnormal oxidative stress response,indole-3-acetate,[],False,False,False,False,
abnormal oxidative stress response,phenotype_chemicalentity,517045,-2.520447254180908,-0.1369889979525682,REJECT,abnormal oxidative stress response,sodium;acetate,[],False,False,False,False,
abnormal oxidative stress response,phenotype_phenotype,WBPhenotype:0001663,-0.942006528377533,-0.150242852206178,REJECT,abnormal oxidative stress response,organism oxidative stress resistant,[],False,False,False,False,
abnormal oxidative stress response,phenotype_phenotype,WBPhenotype:0001620,-0.536490261554718,-0.150242852206178,REJECT,abnormal oxidative stress response,organism oxidative stress response variant,[],False,False,False,False,
abnormal oxidative stress response,phenotype_chemicalentity,10243408,-1.5039842128753662,-0.1369889979525682,REJECT,abnormal oxidative stress response,N-[3-(1H-imidazol-5-yl)propyl]-1H-benzimidazol-2-amine,[],False,False,False,False,
abnormal oxidative stress response,phenotype_protein,D3VVE9,-2.206386089324951,-0.3155417705896823,REJECT,abnormal oxidative stress response,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
abnormal oxidative stress response,phenotype_protein,Q5STF9,-1.039097785949707,-0.3155417705896823,REJECT,abnormal oxidative stress response,Ribonuclease P protein subunit p21,[],False,False,False,False,
WBPhenotype:0001663,phenotype_chemicalentity,801,-0.6519571542739868,-0.1369889979525682,REJECT,organism oxidative stress resistant,indole-3-acetate,[],False,False,False,False,
WBPhenotype:0001663,phenotype_chemicalentity,517045,-1.340261697769165,-0.1369889979525682,REJECT,organism oxidative stress resistant,sodium;acetate,[],False,False,False,False,
WBPhenotype:0001663,phenotype_phenotype,WBPhenotype:0001620,-0.26205042004585266,-0.150242852206178,REJECT,organism oxidative stress resistant,organism oxidative stress response variant,[],False,False,False,False,
WBPhenotype:0001663,phenotype_chemicalentity,10243408,-1.1894117593765259,-0.1369889979525682,REJECT,organism oxidative stress resistant,N-[3-(1H-imidazol-5-yl)propyl]-1H-benzimidazol-2-amine,[],False,False,False,False,
WBPhenotype:0001663,phenotype_protein,D3VVE9,-2.1574299335479736,-0.3155417705896823,REJECT,organism oxidative stress resistant,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
WBPhenotype:0001663,phenotype_protein,Q5STF9,-0.5236672759056091,-0.3155417705896823,REJECT,organism oxidative stress resistant,Ribonuclease P protein subunit p21,[],False,False,False,False,
WBPhenotype:0001620,phenotype_chemicalentity,801,-1.742936372756958,-0.1369889979525682,REJECT,organism oxidative stress response variant,indole-3-acetate,[],False,False,False,False,
WBPhenotype:0001620,phenotype_chemicalentity,517045,-2.875166654586792,-0.1369889979525682,REJECT,organism oxidative stress response variant,sodium;acetate,[],False,False,False,False,
WBPhenotype:0001620,phenotype_chemicalentity,10243408,-1.597048044204712,-0.1369889979525682,REJECT,organism oxidative stress response variant,N-[3-(1H-imidazol-5-yl)propyl]-1H-benzimidazol-2-amine,[],False,False,False,False,
WBPhenotype:0001620,phenotype_protein,D3VVE9,-2.1305651664733887,-0.3155417705896823,REJECT,organism oxidative stress response variant,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
